Date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-04-01,ME,344,6088,0,0,63,0,0,0,0,80,2020-04-01T20:00:00Z,7,63,6432,6432,2,6,0,41,41
2020-04-01,MI,12888,27237,0,0,0,0,0,0,0,0,2020-04-01T20:00:00Z,337,0,40125,40125,78,0,3258,1013,4271
2020-04-01,MN,689,20502,0,54,122,27,27,0,0,0,2020-04-01T20:00:00Z,17,122,21191,21191,5,10,1351,60,1411
2020-04-01,MO,1581,15846,0,0,0,0,0,0,0,0,2020-04-01T20:00:00Z,18,0,17427,17427,4,0,1232,254,1486
2020-04-01,MP,6,0,0,0,0,0,0,0,0,0,2020-04-01T20:00:00Z,0,0,6,6,0,0,0,4,4
2020-04-01,MS,1073,3712,0,0,332,0,0,0,0,0,2020-04-01T20:00:00Z,22,332,4785,4785,2,121,175,136,311
2020-04-01,MT,208,4710,0,0,17,0,0,0,0,0,2020-04-01T20:00:00Z,5,17,4918,4918,1,3,476,24,500
2020-04-01,NC,1584,24659,0,204,0,0,0,0,0,0,2020-04-01T20:00:00Z,10,0,26243,26243,2,0,3051,86,3137
2020-04-01,ND,142,4351,0,0,23,0,0,0,0,34,2020-04-01T20:00:00Z,3,23,4493,4493,0,2,220,16,236
2020-04-01,NE,210,3475,8,0,0,0,0,0,0,0,2020-04-01T20:00:00Z,4,0,3685,3685,1,0,544,38,582
2020-04-01,NH,415,5985,97,0,56,0,0,0,0,56,2020-04-01T20:00:00Z,4,56,6400,6400,1,11,572,101,673
2020-04-01,NJ,22255,30387,0,2000,0,0,0,0,0,0,2020-04-01T20:00:00Z,355,0,52642,52642,88,0,3310,3559,6869
2020-04-01,NM,315,12925,0,24,0,0,0,0,0,26,2020-04-01T20:00:00Z,5,0,13240,13240,1,0,679,34,713
2020-04-01,NV,1279,11519,0,0,0,0,0,0,0,0,2020-04-01T20:00:00Z,26,0,12798,12798,9,0,838,166,1004
2020-04-01,NY,83712,137168,0,12226,18368,3022,0,0,0,6142,2020-04-01T20:00:00Z,1941,18368,220880,220880,391,2464,7777,7917,15694
2020-04-01,OH,2547,26992,0,0,679,0,222,0,0,0,2020-04-01T20:00:00Z,65,679,29539,29539,10,94,0,348,348
2020-04-01,OK,719,1248,0,174,219,98,0,0,0,0,2020-04-01T20:00:00Z,30,219,1967,1967,7,42,19,154,173
2020-04-01,OR,736,13136,0,132,154,0,0,40,0,0,2020-04-01T20:00:00Z,18,154,13872,13872,0,0,0,46,46
2020-04-01,PA,5805,42427,0,0,620,0,0,0,0,0,2020-04-01T20:00:00Z,74,620,48232,48232,11,106,4782,962,5744
2020-04-01,PR,286,1409,897,0,0,0,0,0,0,0,2020-04-01T20:00:00Z,11,0,1695,1695,3,0,214,47,261
2020-04-01,RI,566,3831,0,60,0,14,0,6,0,35,2020-04-01T20:00:00Z,10,0,4397,4397,2,0,355,77,432
2020-04-01,SC,1293,5033,0,0,102,0,0,0,0,0,2020-04-01T20:00:00Z,26,102,6326,6326,4,0,417,210,627
2020-04-01,SD,129,3903,0,0,12,0,0,0,0,51,2020-04-01T20:00:00Z,2,12,4032,4032,1,0,294,21,315
2020-04-01,TN,2683,29769,0,0,200,0,0,0,0,137,2020-04-01T20:00:00Z,24,200,32452,32452,1,25,4648,444,5092
2020-04-01,TX,3997,43860,0,196,0,0,0,0,0,38,2020-04-01T20:00:00Z,58,0,47857,47857,17,0,4134,731,4865
2020-04-01,UT,1012,20155,0,0,91,0,0,0,0,0,2020-04-01T20:00:00Z,7,91,21167,21167,2,18,2529,125,2654
2020-04-01,VA,1484,13860,0,0,305,0,145,0,108,0,2020-04-01T20:00:00Z,34,305,15344,15344,7,140,1709,234,1943
2020-04-01,VI,30,126,24,0,0,0,0,0,0,21,2020-04-01T20:00:00Z,0,0,156,156,0,0,0,0,0
2020-04-01,VT,321,4174,0,30,45,0,0,0,0,15,2020-04-01T20:00:00Z,16,45,4495,4495,3,9,217,28,245
2020-04-01,WA,6540,82557,0,0,0,0,0,0,0,0,2020-04-01T20:00:00Z,282,0,89097,89097,20,0,4173,491,4664
2020-04-01,WI,1550,18819,0,0,398,0,0,0,0,0,2020-04-01T20:00:00Z,24,398,20369,20369,8,61,1444,199,1643
2020-04-01,WV,191,4384,0,0,1,0,0,0,0,0,2020-04-01T20:00:00Z,1,1,4575,4575,0,0,403,29,432
2020-04-01,WY,130,2218,0,0,18,0,0,0,0,31,2020-04-01T20:00:00Z,0,18,2348,2348,0,1,219,21,240
2020-04-02,AK,143,4879,0,0,9,0,0,0,0,0,2020-04-02T20:00:00Z,3,9,5022,5022,0,0,409,10,419
2020-04-02,AL,1233,7503,0,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,32,0,8736,8736,6,0,806,156,962
2020-04-02,AR,643,7880,0,66,100,0,0,23,32,47,2020-04-02T20:00:00Z,12,100,8523,8523,2,10,526,59,585
2020-04-02,AS,0,3,2,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,0,0,3,3,0,0,0,0,0
2020-04-02,AZ,1598,21111,0,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,32,0,22709,22709,3,0,1466,185,1651
2020-04-02,CA,9191,23809,59500,1922,0,816,0,0,0,0,2020-04-02T20:00:00Z,203,0,33000,33000,32,0,2037,1036,3073
2020-04-02,CO,3342,15303,0,698,620,0,0,0,0,0,2020-04-02T20:00:00Z,80,620,18645,18645,11,111,1420,376,1796
2020-04-02,CT,3824,14476,0,827,0,0,0,0,0,0,2020-04-02T20:00:00Z,112,0,18300,18300,27,0,1433,267,1700
2020-04-02,DC,653,4417,0,0,0,0,0,0,0,173,2020-04-02T20:00:00Z,12,0,5070,5070,1,0,1155,67,1222
2020-04-02,DE,393,4566,0,56,0,0,0,0,0,49,2020-04-02T20:00:00Z,12,0,4959,4959,1,0,551,25,576
2020-04-02,FL,8010,69286,1285,0,1123,0,0,0,0,0,2020-04-02T20:00:00Z,128,1123,77296,77296,41,174,9757,1055,10812
2020-04-02,GA,5348,17609,0,0,1056,0,0,0,0,0,2020-04-02T20:00:00Z,163,1056,22957,22957,24,104,1921,710,2631
2020-04-02,GU,82,442,0,19,0,2,0,0,0,12,2020-04-02T20:00:00Z,3,0,524,524,0,0,36,5,41
2020-04-02,HI,258,10206,0,0,15,0,6,0,0,69,2020-04-02T20:00:00Z,1,15,10464,10464,0,2,1485,50,1535
2020-04-02,IA,614,8054,0,74,120,0,0,0,0,46,2020-04-02T20:00:00Z,11,120,8668,8668,2,21,750,65,815
2020-04-02,ID,669,6613,0,0,49,0,7,0,0,0,2020-04-02T20:00:00Z,9,49,7282,7282,0,3,537,144,681
2020-04-02,IL,7695,35961,0,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,157,0,43656,43656,16,0,2557,715,3272
2020-04-02,IN,3039,13246,0,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,78,0,16285,16285,13,0,1436,474,1910
2020-04-02,KS,552,6059,0,0,138,0,0,0,0,0,2020-04-02T20:00:00Z,13,138,6611,6611,3,24,648,70,718
2020-04-02,KY,680,7220,0,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,20,0,7900,7900,3,0,255,89,344
2020-04-02,LA,9150,41936,0,1639,0,0,0,507,0,0,2020-04-02T20:00:00Z,310,0,51086,51086,37,0,2584,2726,5310
2020-04-02,MA,8867,47767,0,0,813,0,0,0,0,0,2020-04-02T20:00:00Z,229,813,56634,56634,42,131,3642,1228,4870
2020-04-02,MD,2331,18890,0,0,582,0,0,0,0,81,2020-04-02T20:00:00Z,36,582,21221,21221,5,60,1657,346,2003
2020-04-02,ME,376,6088,0,0,68,0,0,0,0,94,2020-04-02T20:00:00Z,7,68,6464,6464,0,5,0,32,32
2020-04-02,MI,14117,30368,0,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,417,0,44485,44485,80,0,3131,1229,4360
2020-04-02,MN,742,21652,0,75,138,38,38,0,0,0,2020-04-02T20:00:00Z,18,138,22394,22394,1,16,1150,53,1203
2020-04-02,MO,1834,17849,0,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,19,0,19683,19683,1,0,2003,253,2256
2020-04-02,MP,8,13,12,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,1,0,21,21,1,0,13,2,15
2020-04-02,MS,1177,4753,0,0,360,0,0,0,0,0,2020-04-02T20:00:00Z,26,360,5930,5930,4,28,1041,104,1145
2020-04-02,MT,227,5093,0,0,20,0,0,0,0,0,2020-04-02T20:00:00Z,5,20,5320,5320,0,3,383,19,402
2020-04-02,NC,1857,26822,0,184,0,0,0,0,0,0,2020-04-02T20:00:00Z,16,0,28679,28679,6,0,2163,273,2436
2020-04-02,ND,159,4821,0,0,28,0,0,0,0,43,2020-04-02T20:00:00Z,3,28,4980,4980,0,5,470,17,487
2020-04-02,NE,246,3978,11,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,5,0,4224,4224,1,0,503,36,539
2020-04-02,NH,415,6078,126,0,58,0,0,0,0,91,2020-04-02T20:00:00Z,4,58,6493,6493,0,2,93,0,93
2020-04-02,NJ,25590,33520,0,2000,0,0,0,0,0,0,2020-04-02T20:00:00Z,537,0,59110,59110,182,0,3133,3335,6468
2020-04-02,NM,363,13648,0,31,0,0,0,0,0,26,2020-04-02T20:00:00Z,6,0,14011,14011,1,0,723,48,771
2020-04-02,NV,1458,12588,0,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,38,0,14046,14046,12,0,1069,179,1248
2020-04-02,NY,92381,146584,0,13383,20817,3396,0,0,0,7434,2020-04-02T20:00:00Z,2373,20817,238965,238965,432,2449,9416,8669,18085
2020-04-02,OH,2902,32016,0,0,802,0,260,0,0,0,2020-04-02T20:00:00Z,81,802,34918,34918,16,123,5024,355,5379
2020-04-02,OK,879,1265,0,182,257,144,0,0,0,0,2020-04-02T20:00:00Z,34,257,2144,2144,4,38,17,160,177
2020-04-02,OR,826,15259,0,134,188,0,0,38,0,0,2020-04-02T20:00:00Z,21,188,16085,16085,3,34,2123,90,2213
2020-04-02,PA,7016,47698,0,0,730,0,0,0,0,0,2020-04-02T20:00:00Z,90,730,54714,54714,16,110,5271,1211,6482
2020-04-02,PR,316,1604,1119,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,12,0,1920,1920,1,0,195,30,225
2020-04-02,RI,657,4412,0,72,0,14,0,6,0,35,2020-04-02T20:00:00Z,12,0,5069,5069,2,0,581,91,672
2020-04-02,SC,1554,5441,0,0,241,0,0,0,0,0,2020-04-02T20:00:00Z,31,241,6995,6995,5,139,408,261,669
2020-04-02,SD,165,4217,0,0,17,0,0,0,0,57,2020-04-02T20:00:00Z,2,17,4382,4382,0,5,314,36,350
2020-04-02,TN,2845,31766,0,0,263,0,0,0,0,220,2020-04-02T20:00:00Z,32,263,34611,34611,8,63,1997,162,2159
2020-04-02,TX,4669,46010,0,196,0,0,0,0,0,38,2020-04-02T20:00:00Z,70,0,50679,50679,12,0,2150,672,2822
2020-04-02,UT,1074,20155,0,0,100,0,0,0,0,0,2020-04-02T20:00:00Z,7,100,21229,21229,0,9,0,62,62
2020-04-02,VA,1706,15883,0,246,305,0,145,0,108,0,2020-04-02T20:00:00Z,41,305,17589,17589,7,0,2023,222,2245
2020-04-02,VI,33,149,42,0,0,0,0,0,0,25,2020-04-02T20:00:00Z,0,0,182,182,0,0,23,3,26
2020-04-02,VT,338,4711,0,29,45,0,0,0,0,15,2020-04-02T20:00:00Z,17,45,5049,5049,1,0,537,17,554
2020-04-02,WA,6893,86889,0,0,0,0,0,0,0,0,2020-04-02T20:00:00Z,310,0,93782,93782,28,0,4332,353,4685
2020-04-02,WI,1730,20317,0,0,461,0,0,0,0,0,2020-04-02T20:00:00Z,31,461,22047,22047,7,63,1498,180,1678
2020-04-02,WV,217,5276,0,0,1,0,0,0,0,0,2020-04-02T20:00:00Z,2,1,5493,5493,1,0,892,26,918
2020-04-02,WY,150,2439,0,0,19,0,0,0,0,31,2020-04-02T20:00:00Z,0,19,2589,2589,0,1,221,20,241
2020-04-03,AK,157,5859,0,0,15,0,0,0,0,0,2020-04-03T20:00:00Z,3,15,6016,6016,0,6,980,14,994
2020-04-03,AL,1432,8187,0,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,35,0,9619,9619,3,0,684,199,883
2020-04-03,AR,704,8995,0,71,105,0,0,26,39,60,2020-04-03T20:00:00Z,12,105,9699,9699,0,5,1115,61,1176
2020-04-03,AS,0,3,2,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,0,0,3,3,0,0,0,0,0
2020-04-03,AZ,1769,22904,0,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,41,0,24673,24673,9,0,1793,171,1964
2020-04-03,CA,10701,24599,59500,2188,0,901,0,0,0,0,2020-04-03T20:00:00Z,237,0,35300,35300,34,0,790,1510,2300
2020-04-03,CO,3728,16683,0,739,710,0,0,0,0,0,2020-04-03T20:00:00Z,97,710,20411,20411,17,90,1380,386,1766
2020-04-03,CT,4914,15101,0,909,0,0,0,0,0,0,2020-04-03T20:00:00Z,131,0,20015,20015,19,0,625,1090,1715
2020-04-03,DC,757,4827,0,0,0,0,0,0,0,206,2020-04-03T20:00:00Z,15,0,5584,5584,3,0,410,104,514
2020-04-03,DE,450,4995,0,63,0,0,0,0,0,71,2020-04-03T20:00:00Z,14,0,5445,5445,2,0,429,57,486
2020-04-03,FL,9585,82137,1225,0,1287,0,0,0,0,0,2020-04-03T20:00:00Z,163,1287,91722,91722,35,164,12851,1575,14426
2020-04-03,GA,5831,19434,0,0,1158,0,0,0,0,0,2020-04-03T20:00:00Z,184,1158,25265,25265,21,102,1825,483,2308
2020-04-03,GU,84,459,0,19,0,2,0,0,0,14,2020-04-03T20:00:00Z,4,0,543,543,1,0,17,2,19
2020-04-03,HI,285,10206,0,0,15,0,6,0,0,72,2020-04-03T20:00:00Z,2,15,10491,10491,1,0,0,27,27
2020-04-03,IA,699,8754,0,80,138,0,0,0,0,188,2020-04-03T20:00:00Z,11,138,9453,9453,0,18,700,85,785
2020-04-03,ID,891,7054,0,0,56,0,7,0,0,0,2020-04-03T20:00:00Z,9,56,7945,7945,0,7,441,222,663
2020-04-03,IL,8904,39144,0,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,210,0,48048,48048,53,0,3183,1209,4392
2020-04-03,IN,3437,14398,0,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,102,0,17835,17835,24,0,1152,398,1550
2020-04-03,KS,620,6454,0,0,151,0,0,0,0,0,2020-04-03T20:00:00Z,17,151,7074,7074,4,13,395,68,463
2020-04-03,KY,770,12034,0,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,31,0,12804,12804,11,0,4814,90,4904
2020-04-03,LA,10297,43348,0,1707,0,0,0,535,0,0,2020-04-03T20:00:00Z,370,0,53645,53645,60,0,1412,1147,2559
2020-04-03,MA,10303,52685,0,0,966,0,0,0,0,0,2020-04-03T20:00:00Z,265,966,62988,62988,36,153,4918,1436,6354
2020-04-03,MD,2758,20932,0,0,664,0,0,0,0,159,2020-04-03T20:00:00Z,42,664,23690,23690,6,82,2042,427,2469
2020-04-03,ME,432,6088,0,0,75,0,0,0,0,113,2020-04-03T20:00:00Z,9,75,6520,6520,2,7,0,56,56
2020-04-03,MI,15252,33670,0,0,0,0,0,0,0,56,2020-04-03T20:00:00Z,479,0,48922,48922,62,0,3302,1135,4437
2020-04-03,MN,789,23438,0,86,156,40,40,0,0,0,2020-04-03T20:00:00Z,22,156,24227,24227,4,18,1786,47,1833
2020-04-03,MO,2113,19357,0,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,19,0,21470,21470,0,0,1508,279,1787
2020-04-03,MP,8,13,10,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,1,0,21,21,0,0,0,0,0
2020-04-03,MS,1358,4753,0,0,420,0,0,0,0,0,2020-04-03T20:00:00Z,29,420,6111,6111,3,60,0,181,181
2020-04-03,MT,243,5333,0,0,24,0,0,0,0,0,2020-04-03T20:00:00Z,5,24,5576,5576,0,4,240,16,256
2020-04-03,NC,2093,29505,0,184,0,0,0,0,0,0,2020-04-03T20:00:00Z,19,0,31598,31598,3,0,2683,236,2919
2020-04-03,ND,173,5625,0,0,29,0,0,0,0,55,2020-04-03T20:00:00Z,3,29,5798,5798,0,1,804,14,818
2020-04-03,NE,279,4487,11,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,6,0,4766,4766,1,0,509,33,542
2020-04-03,NH,479,6575,114,0,73,0,0,0,0,101,2020-04-03T20:00:00Z,5,73,7054,7054,1,15,497,64,561
2020-04-03,NJ,29895,37608,0,3016,0,0,0,0,0,0,2020-04-03T20:00:00Z,646,0,67503,67503,109,0,4088,4305,8393
2020-04-03,NM,403,14375,0,31,0,0,0,0,0,26,2020-04-03T20:00:00Z,7,0,14778,14778,1,0,727,40,767
2020-04-03,NV,1514,13018,0,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,43,0,14532,14532,5,0,430,56,486
2020-04-03,NY,102863,157657,0,14810,23696,3731,0,0,0,8886,2020-04-03T20:00:00Z,2935,23696,260520,260520,562,2879,11073,10482,21555
2020-04-03,OH,3312,35063,0,0,895,0,288,0,0,0,2020-04-03T20:00:00Z,91,895,38375,38375,10,93,3047,410,3457
2020-04-03,OK,988,1315,0,171,289,123,0,0,0,383,2020-04-03T20:00:00Z,38,289,2303,2303,4,32,50,109,159
2020-04-03,OR,899,16535,0,188,204,0,0,38,0,0,2020-04-03T20:00:00Z,22,204,17434,17434,1,16,1276,73,1349
2020-04-03,PA,8420,53695,0,0,852,0,0,0,0,0,2020-04-03T20:00:00Z,102,852,62115,62115,12,122,5997,1404,7401
2020-04-03,PR,378,2049,1055,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,15,0,2427,2427,3,0,445,62,507
2020-04-03,RI,709,4857,0,77,0,14,0,6,0,35,2020-04-03T20:00:00Z,14,0,5566,5566,2,0,445,52,497
2020-04-03,SC,1554,5441,0,0,241,0,0,0,0,0,2020-04-03T20:00:00Z,31,241,6995,6995,0,0,0,0,0
2020-04-03,SD,187,4593,3,0,17,0,0,0,0,69,2020-04-03T20:00:00Z,2,17,4780,4780,0,0,376,22,398
2020-04-03,TN,3067,34772,0,0,293,0,0,0,0,248,2020-04-03T20:00:00Z,37,293,37839,37839,5,30,3006,222,3228
2020-04-03,TX,5330,50434,0,196,0,0,0,0,0,38,2020-04-03T20:00:00Z,90,0,55764,55764,20,0,4424,661,5085
2020-04-03,UT,1246,23002,0,0,106,0,0,0,0,0,2020-04-03T20:00:00Z,7,106,24248,24248,0,6,2847,172,3019
2020-04-03,VA,2012,16993,0,0,312,0,145,0,108,0,2020-04-03T20:00:00Z,46,312,19005,19005,5,7,1110,306,1416
2020-04-03,VI,38,154,56,0,0,0,0,0,0,29,2020-04-03T20:00:00Z,0,0,192,192,0,0,5,5,10
2020-04-03,VT,389,4839,0,29,45,0,0,0,0,15,2020-04-03T20:00:00Z,17,45,5228,5228,0,0,128,51,179
2020-04-03,WA,7424,91184,0,0,0,0,0,0,0,0,2020-04-03T20:00:00Z,338,0,98608,98608,28,0,4295,531,4826
2020-04-03,WI,1912,22377,0,0,487,0,0,0,0,0,2020-04-03T20:00:00Z,37,487,24289,24289,6,26,2060,182,2242
2020-04-03,WV,237,6130,0,0,1,0,0,0,0,0,2020-04-03T20:00:00Z,2,1,6367,6367,0,0,854,20,874
2020-04-03,WY,162,2704,0,0,21,0,0,0,0,37,2020-04-03T20:00:00Z,0,21,2866,2866,0,2,265,12,277
2020-04-04,AK,171,5869,0,0,16,0,0,0,0,0,2020-04-04T20:00:00Z,5,16,6040,6040,2,1,10,14,24
2020-04-04,AL,1580,9273,0,0,212,0,0,0,0,0,2020-04-04T20:00:00Z,43,212,10853,10853,8,212,1086,148,1234
2020-04-04,AR,743,9627,0,72,106,0,0,23,39,79,2020-04-04T20:00:00Z,14,106,10370,10370,2,1,632,39,671
2020-04-04,AS,0,3,2,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,0,0,3,3,0,0,0,0,0
2020-04-04,AZ,2019,25141,0,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,52,0,27160,27160,11,0,2237,250,2487
2020-04-04,CA,12026,101674,13000,2300,0,1008,0,0,0,0,2020-04-04T20:00:00Z,276,0,113700,113700,39,0,77075,1325,78400
2020-04-04,CO,4173,17898,0,777,823,0,0,0,0,0,2020-04-04T20:00:00Z,111,823,22071,22071,14,113,1215,445,1660
2020-04-04,CT,5276,16753,0,1033,0,0,0,0,0,0,2020-04-04T20:00:00Z,165,0,22029,22029,34,0,1652,362,2014
2020-04-04,DC,902,5536,0,0,0,0,0,0,0,235,2020-04-04T20:00:00Z,21,0,6438,6438,6,0,709,145,854
2020-04-04,DE,593,5874,0,95,0,0,0,0,0,71,2020-04-04T20:00:00Z,14,0,6467,6467,0,0,879,143,1022
2020-04-04,FL,11111,90956,1281,0,1462,0,0,0,0,0,2020-04-04T20:00:00Z,191,1462,102067,102067,28,175,8819,1526,10345
2020-04-04,GA,6160,20134,0,0,1239,0,0,0,0,0,2020-04-04T20:00:00Z,201,1239,26294,26294,17,81,700,329,1029
2020-04-04,GU,93,472,0,20,0,2,0,0,0,20,2020-04-04T20:00:00Z,4,0,565,565,0,0,13,9,22
2020-04-04,HI,319,11959,0,0,18,0,6,0,0,78,2020-04-04T20:00:00Z,3,18,12278,12278,1,3,1753,34,1787
2020-04-04,IA,786,9454,0,85,153,0,0,0,0,188,2020-04-04T20:00:00Z,14,153,10240,10240,3,15,700,87,787
2020-04-04,ID,1013,7857,0,0,62,0,8,0,0,0,2020-04-04T20:00:00Z,10,62,8870,8870,1,6,803,122,925
2020-04-04,IL,10357,43224,0,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,243,0,53581,53581,33,0,4080,1453,5533
2020-04-04,IN,3953,15847,0,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,116,0,19800,19800,14,0,1449,516,1965
2020-04-04,KS,698,6880,0,0,172,0,0,0,0,0,2020-04-04T20:00:00Z,21,172,7578,7578,4,21,426,78,504
2020-04-04,KY,831,14741,0,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,37,0,15572,15572,6,0,2707,61,2768
2020-04-04,LA,12496,46002,0,1726,0,0,0,571,0,0,2020-04-04T20:00:00Z,409,0,58498,58498,39,0,2654,2199,4853
2020-04-04,MA,11637,57191,0,1370,1370,0,0,0,0,0,2020-04-04T20:00:00Z,304,1370,68828,68828,39,404,4506,1334,5840
2020-04-04,MD,3125,22485,0,0,821,0,0,0,0,159,2020-04-04T20:00:00Z,53,821,25610,25610,11,157,1553,367,1920
2020-04-04,ME,456,6088,0,0,83,0,0,0,0,140,2020-04-04T20:00:00Z,10,83,6544,6544,1,8,0,24,24
2020-04-04,MI,16395,37405,0,0,0,0,0,0,0,56,2020-04-04T20:00:00Z,540,0,53800,53800,61,0,3735,1143,4878
2020-04-04,MN,865,24558,0,95,180,42,69,0,0,416,2020-04-04T20:00:00Z,24,180,25423,25423,2,24,1120,76,1196
2020-04-04,MO,2291,22614,0,413,0,0,0,0,0,0,2020-04-04T20:00:00Z,24,0,24905,24905,5,0,3257,178,3435
2020-04-04,MP,8,13,10,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,1,0,21,21,0,0,0,0,0
2020-04-04,MS,1455,5133,0,0,436,0,0,0,0,0,2020-04-04T20:00:00Z,35,436,6588,6588,6,16,380,97,477
2020-04-04,MT,265,5912,0,0,24,0,0,0,0,0,2020-04-04T20:00:00Z,5,24,6177,6177,0,0,579,22,601
2020-04-04,NC,2402,36371,0,271,0,0,0,0,0,0,2020-04-04T20:00:00Z,24,0,38773,38773,5,0,6866,309,7175
2020-04-04,ND,186,6021,0,0,30,0,0,0,0,63,2020-04-04T20:00:00Z,3,30,6207,6207,0,1,396,13,409
2020-04-04,NE,321,5058,10,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,6,0,5379,5379,0,0,571,42,613
2020-04-04,NH,540,6965,94,0,80,0,0,0,0,144,2020-04-04T20:00:00Z,7,80,7505,7505,2,7,390,61,451
2020-04-04,NJ,34124,41232,0,4000,0,0,0,0,0,0,2020-04-04T20:00:00Z,846,0,75356,75356,200,0,3624,4229,7853
2020-04-04,NM,495,15137,0,41,0,0,0,18,0,26,2020-04-04T20:00:00Z,10,0,15632,15632,3,0,762,92,854
2020-04-04,NV,1742,14421,0,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,46,0,16163,16163,3,0,1403,228,1631
2020-04-04,NY,113704,169917,0,15905,26383,4126,0,0,0,10478,2020-04-04T20:00:00Z,3565,26383,283621,283621,630,2687,12260,10841,23101
2020-04-04,OH,3739,38132,0,0,1006,0,326,0,0,0,2020-04-04T20:00:00Z,102,1006,41871,41871,11,111,3069,427,3496
2020-04-04,OK,1159,1362,0,0,316,0,0,0,0,0,2020-04-04T20:00:00Z,42,316,2521,2521,4,27,47,171,218
2020-04-04,OR,999,16535,0,0,239,0,0,38,0,0,2020-04-04T20:00:00Z,26,239,17534,17534,4,35,0,100,100
2020-04-04,PA,10017,60013,0,0,1004,0,0,0,0,0,2020-04-04T20:00:00Z,136,1004,70030,70030,34,152,6318,1597,7915
2020-04-04,PR,452,2605,1129,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,18,0,3057,3057,3,0,556,74,630
2020-04-04,RI,806,5584,0,93,0,31,0,6,0,35,2020-04-04T20:00:00Z,17,0,6390,6390,3,0,727,97,824
2020-04-04,SC,1917,16397,0,0,241,0,0,0,0,0,2020-04-04T20:00:00Z,40,241,18314,18314,9,0,10956,363,11319
2020-04-04,SD,212,5012,1,0,19,0,0,0,0,76,2020-04-04T20:00:00Z,2,19,5224,5224,0,2,419,25,444
2020-04-04,TN,3321,38070,0,0,311,0,0,0,0,416,2020-04-04T20:00:00Z,43,311,41391,41391,6,18,3298,254,3552
2020-04-04,TX,6110,57641,0,196,0,0,0,0,0,38,2020-04-04T20:00:00Z,105,0,63751,63751,15,0,7207,780,7987
2020-04-04,UT,1428,26615,0,0,117,0,0,0,0,0,2020-04-04T20:00:00Z,8,117,28043,28043,1,11,3613,182,3795
2020-04-04,VA,2407,19145,0,0,390,0,145,0,108,0,2020-04-04T20:00:00Z,52,390,21552,21552,6,78,2152,395,2547
2020-04-04,VI,40,184,42,0,0,0,0,0,0,34,2020-04-04T20:00:00Z,0,0,224,224,0,0,30,2,32
2020-04-04,VT,461,5383,0,29,45,0,0,0,0,15,2020-04-04T20:00:00Z,20,45,5844,5844,3,0,544,72,616
2020-04-04,WA,7792,93529,0,574,0,174,0,0,0,0,2020-04-04T20:00:00Z,365,0,101321,101321,27,0,2345,368,2713
2020-04-04,WI,2112,23859,0,0,588,0,0,0,0,0,2020-04-04T20:00:00Z,56,588,25971,25971,19,101,1482,200,1682
2020-04-04,WV,282,7404,0,0,0,0,0,0,0,0,2020-04-04T20:00:00Z,2,0,7686,7686,0,0,1274,45,1319
2020-04-04,WY,187,2945,0,0,23,0,0,0,0,49,2020-04-04T20:00:00Z,0,23,3132,3132,0,2,241,25,266
2020-04-05,AK,185,6099,0,0,20,0,0,0,0,0,2020-04-05T20:00:00Z,6,20,6284,6284,1,4,230,14,244
2020-04-05,AL,1796,11282,0,0,231,0,0,0,0,0,2020-04-05T20:00:00Z,45,231,13078,13078,2,19,2009,216,2225
2020-04-05,AR,830,10412,0,67,130,0,0,27,39,97,2020-04-05T20:00:00Z,16,130,11242,11242,2,24,785,87,872
